date,AEP,AMZN,CAT,JPM,XOM
10/5/2015,53.05454364,543.68,63.78002359,58.89920865,70.83435537
10/6/2015,52.27894641,537.48,65.29201028,58.92769907,71.83033381
10/7/2015,51.74341499,541.94,64.88635531,59.00367354,73.03841877
10/8/2015,52.50977892,533.16,66.23239224,59.00367354,73.80384664
10/9/2015,52.38974602,539.8,65.73454296,58.81373737,73.0937509
10/12/2015,53.14687664,550.19,64.99698848,58.61430438,73.13063899
10/13/2015,53.22997634,548.9,64.69274726,58.45285863,73.00153068
10/14/2015,53.69164136,544.83,65.19059653,56.97135644,73.92373293
10/15/2015,54.21793948,562.44,65.30122971,58.77575013,75.14103991
10/16/2015,54.05174007,570.76,64.24099514,59.28857781,76.06324217
10/19/2015,54.09790657,573.15,63.86299847,59.08914482,74.68916081
10/20/2015,54.16253968,560.88,64.78494157,59.37404909,74.54160845
10/21/2015,54.42107209,555.77,64.23177571,58.93719588,73.96984305
10/22/2015,54.63343799,563.91,66.05722305,60.01033528,76.4413451
10/23/2015,53.07301024,599.03,66.868027,60.65611829,76.5243433
10/26/2015,53.38694245,608.61,66.65367653,60.68460871,74.90126733
10/27/2015,53.24844295,611.01,65.60056335,60.43769168,74.78138103
10/28/2015,52.69444493,617.1,67.07305788,62.20409813,75.87880172
10/29/2015,51.9003811,626.55,67.07305788,61.92869068,75.83269161
10/30/2015,52.30664631,625.9,68.02365562,61.01699702,76.30301476
11/2/2015,52.52824552,628.35,69.28179968,62.24208537,78.64540849
11/3/2015,52.39897932,625.31,69.66390269,62.47000878,80.09326603
11/4/2015,52.36204611,640.95,69.47751098,62.53648645,79.29095007
11/5/2015,52.15891351,655.65,69.16996465,63.09679817,78.21197343
11/6/2015,50.33995334,659.37,68.8158204,65.01515356,77.89842466
11/9/2015,50.77842217,655.49,66.9985012,63.99899501,76.24768262
11/10/2015,51.40347349,659.68,67.50175882,64.27440247,76.61984947
11/11/2015,51.83261319,673.25,67.01714037,63.96100778,75.94064497
11/12/2015,51.60871421,665.6,63.98827503,62.67893858,73.88442315
11/13/2015,51.36615699,642.35,64.89227484,62.26107899,72.66557673
11/16/2015,52.43900625,647.81,65.60056335,63.16327583,75.27074465
11/17/2015,51.35682787,643.3,64.66860479,62.80239709,74.39615256
11/18/2015,51.69267633,663.54,65.53532625,64.05597587,75.12187791
11/19/2015,52.54162662,661.27,65.25573868,64.25540885,74.71249438
11/20/2015,52.74686735,668.45,66.29953227,64.14144715,74.23798165
11/23/2015,52.23376553,678.99,66.18769725,63.51465776,74.69388604
11/24/2015,52.04718304,671.15,66.5418415,63.41968967,76.18255342
11/25/2015,51.87925881,675.34,66.62571777,63.49566414,75.59639064
11/27/2015,52.18711991,673.26,66.37408896,63.79006522,75.5777823
11/30/2015,52.25242377,664.8,67.70678971,63.32472158,75.97786166
12/1/2015,52.92412071,679.06,66.69095487,64.20792481,76.1918576
12/2/2015,51.61804334,676.01,66.19701683,63.30572796,74.01468154
12/3/2015,51.03030852,666.25,64.90159443,62.4890024,72.95400603
12/4/2015,52.09382867,672.64,65.21846034,64.47383546,73.37269374
12/7/2015,52.47632275,669.83,63.70868747,63.62861947,71.45603448
12/8/2015,52.13114516,677.33,62.01252288,62.64095134,69.43702934
12/9/2015,52.47632275,664.79,61.42538898,62.1661109,70.36744645
12/10/2015,51.19823276,662.32,61.86340951,62.30856303,70.42327148
12/11/2015,50.89970079,640.15,60.97804887,60.84605447,69.16720837
12/14/2015,50.88104254,657.91,61.62110028,61.03599064,70.7396133
12/15/2015,52.28041115,658.64,62.20823418,62.77390667,73.90303149
12/16/2015,53.18533618,675.77,63.11223398,64.13195034,73.6425147
12/17/2015,53.56783026,670.65,60.48411083,62.94484923,72.53531833
12/18/2015,52.50431012,664.14,60.67982213,61.15944916,71.90263469
12/21/2015,52.75619647,664.51,60.80097674,62.24208537,71.88402635
12/22/2015,53.37191866,663.15,63.75528539,62.37504069,72.24688903
12/23/2015,54.34214756,663.7,65.13458407,63.37220563,74.6101485
12/24/2015,54.48208442,662.79,64.6592852,63.24874711,73.80998978
12/28/2015,54.6686669,675.2,63.91371835,63.03981732,73.26104368
12/29/2015,54.9392115,693.97,64.48221307,63.69509713,73.65181887
12/30/2015,54.94854062,689.07,64.01623379,63.2392503,72.6748809
12/31/2015,54.36080581,675.89,63.33590404,62.707429,72.52601416
1/4/2016,54.41678055,636.99,63.3638628,60.83655766,72.07010977
1/5/2016,54.86457851,633.79,62.70217222,60.94174504,72.68418507
1/6/2016,55.06981924,632.65,61.71429614,60.06199601,72.07941394
1/7/2016,54.4354388,607.94,59.58943061,57.6331237,70.92569672
1/8/2016,54.35147668,607.05,58.98365754,56.34218763,69.49285436
1/11/2016,54.82726201,617.74,57.28749296,56.25612523,68.56243725
1/12/2016,54.26751457,617.89,57.40864757,56.38043759,69.96736709
1/13/2016,54.06227384,581.81,56.74695699,54.8313143,70.38605479
1/14/2016,55.1724396,593,58.03305981,55.65368839,73.61460219
1/15/2016,54.75262902,570.18,56.51396735,54.54443962,72.18175983
1/19/2016,55.57359193,574.48,55.72105383,54.51575215,71.08386763
1/20/2016,54.03428647,571.77,55.513386,53.08137874,68.08792452
1/21/2016,53.77307099,575.02,56.34405731,52.83275402,68.94390826
1/22/2016,54.60336303,596.38,57.56174593,54.45837722,71.24203854
1/25/2016,53.87569136,596.53,54.6638358,53.22481608,68.83225821
1/26/2016,54.29550194,601.25,55.84376663,54.58268958,71.36299277
1/27/2016,54.28617282,583.35,55.05085311,54.54443962,70.05110463
1/28/2016,55.46164245,635.35,57.6561404,54.77393937,71.63281373
1/29/2016,56.8796693,587,58.75111621,56.89681202,72.43297245
2/1/2016,57.64465747,574.81,59.18533076,56.28481269,70.98152175
2/2/2016,57.84056908,552.1,57.26912308,54.53487713,69.39981265
2/3/2016,59.06268433,531.07,59.72337922,54.89825173,73.01913523
2/4/2016,58.11111367,536.26,62.26259038,55.84493818,74.27519834
2/5/2016,58.6242155,502.13,62.41362153,55.22337637,74.50780262
2/8/2016,58.8201271,488.1,60.95994674,54.06631515,75.5126531
2/9/2016,58.70717438,482.07,60.3463827,53.74119051,75.18700711
2/10/2016,59.20604888,490.48,58.65672175,53.09094123,74.50161107
2/11/2016,57.70942539,503.82,57.96764214,50.74813132,74.73633574
2/12/2016,57.04112182,507.08,59.61010586,54.97475165,76.07896087
2/16/2016,57.50234541,521.1,61.55463188,55.79712573,76.25735162
2/17/2016,57.51175814,534.1,63.48971845,56.19875029,76.9896926
2/18/2016,58.7824762,525,62.41362153,55.28075131,77.41219701
2/19/2016,58.27418897,534.9,61.75286026,55.2903138,77.45914194
2/22/2016,59.15898525,559.5,63.53691569,56.0075005,77.35586308
2/23/2016,59.07427071,552.94,62.09268034,53.6646906,76.2667406
2/24/2016,59.30958887,554.04,62.18707481,53.68381557,76.53902122
2/25/2016,60.13790879,555.15,62.74400216,54.51575215,76.99908158
2/26/2016,57.86002901,555.23,63.12158003,55.02256409,76.75496792
2/29/2016,58.12358535,552.52,63.90505411,53.8368154,75.25273002
3/1/2016,58.1047599,579.04,65.2171372,56.60993734,76.31368554
3/2/2016,58.25536352,580.21,65.49088115,57.14543674,77.64692168
3/3/2016,58.1424108,577.49,67.72803002,57.33668653,77.36525207
3/4/2016,58.76365074,575.14,68.75692971,57.42274894,77.26197322
3/7/2016,59.52608158,562.8,70.57874292,57.31756155,79.29938337
3/8/2016,59.87435246,560.26,67.70915112,56.20831278,77.58119877
3/9/2016,60.52383057,559.47,67.84130338,56.53343742,77.36525207
3/10/2016,60.36381423,558.93,67.3598916,56.04575046,77.15869436
3/11/2016,60.45794149,569.61,68.71917192,56.74381219,77.16808335
3/14/2016,60.44852876,573.37,68.65309579,56.53343742,77.37464106
3/15/2016,60.62737056,577.02,68.37935184,56.60993734,77.75958952
3/16/2016,61.30508686,574.27,70.17284671,56.34218763,77.80653446
3/17/2016,61.58746865,559.44,71.6454004,56.17962531,78.96137985
3/18/2016,60.98505417,552.08,71.23950419,57.83393598,79.05526971
3/21/2016,60.99446689,553.98,71.63596095,57.814811,78.51070847
3/22/2016,60.96622871,560.48,71.31501976,57.60443623,78.98015782
3/23/2016,61.25802323,569.63,69.54984323,57.31756155,78.6327653
3/24/2016,61.23919778,582.95,71.06959415,56.87768704,78.848712
3/28/2016,61.18272142,579.87,71.09791249,56.80118712,79.07404769
3/29/2016,62.15223224,593.86,71.74923431,56.44737502,79.36510628
3/30/2016,62.14281951,598.69,72.22120664,57.0976243,79.3557173
3/31/2016,62.50050311,593.64,72.24952498,56.62906231,78.48254151
4/1/2016,63.07467942,598.5,72.48551115,57.25062413,77.89103534
4/4/2016,62.66993219,593.19,71.47549036,57.03068687,78.07881508
4/5/2016,61.55923048,586.14,71.02239691,56.22146766,77.18686132
4/6/2016,61.77572318,602.08,71.00351802,56.65497795,78.21964988
4/7/2016,61.65335774,591.43,70.01237612,55.21957722,77.33708511
4/8/2016,62.13340678,594.6,70.18228616,55.62418682,78.12576001
4/11/2016,61.82278681,595.93,70.44659067,56.06733067,78.22903887
4/12/2016,62.41578858,603.17,71.83418933,57.10775537,79.19610452
4/13/2016,61.9263268,614.82,74.69434168,59.52577942,79.64677589
4/14/2016,61.73807228,620.75,74.6188261,60.29646438,80.2101151
4/15/2016,62.17105769,625.89,74.73209946,59.60284792,79.77822171
4/18/2016,62.34989949,635.35,74.80761504,59.98819039,80.53872964
4/19/2016,61.97339044,627.9,75.88371196,60.9997144,80.94245608
4/20/2016,59.95906699,632.99,75.27014793,61.8860021,81.49640631
4/21/2016,58.60363439,631,74.97752508,61.26945414,81.48701732
4/22/2016,59.05544526,620.5,74.65344221,61.62589593,82.18180235
4/25/2016,59.12133435,626.2,73.19506929,61.26945414,81.99402261
4/26/2016,59.20604888,616.88,74.01480832,61.58736168,82.27569222
4/27/2016,60.1755597,606.57,74.99658878,61.7607658,83.05497813
4/28/2016,59.3566525,602,74.11012681,61.26945414,82.6512517
4/29/2016,59.77081246,659.59,74.08153126,60.88411166,82.99864421
5/2/2016,60.58030693,683.85,74.19591345,61.45249181,83.68404026
5/3/2016,60.7120851,671.32,72.78519978,60.26756369,82.72636359
5/4/2016,61.54981775,670.9,70.76444777,59.31384106,82.56675082
5/5/2016,61.32391232,659.09,69.38232965,58.99593351,82.66064068
5/6/2016,61.29567414,673.95,69.92564505,59.34274174,83.10192307
5/9/2016,61.98876339,679.75,67.46642798,58.96703283,83.15825699
5/10/2016,61.76089843,703.07,69.11543788,59.76661847,84.49149313
5/11/2016,61.9128084,713.23,69.03918308,59.54504654,84.08776669
5/12/2016,62.3400552,717.93,68.3433581,59.5065123,84.9020385
5/13/2016,62.29258334,709.92,66.78966669,58.95739926,83.94574254
5/16/2016,62.59640328,710.66,67.39017319,59.40054311,84.80735573
5/17/2016,61.24820227,695.27,67.72378791,59.40054311,84.76948263
5/18/2016,60.0993831,697.45,67.28532285,61.69333086,84.59905364
5/19/2016,60.62157363,698.52,66.17962835,61.06714934,85.31864268
5/20/2016,60.57410177,702.8,66.59902971,61.18275208,84.96831644
5/23/2016,59.76708003,696.75,67.10421772,61.13458427,84.83576056
5/24/2016,60.41269742,704.2,67.7619153,62.17500896,84.9020385
5/25/2016,60.22280995,708.35,69.17262897,63.11909804,85.46066684
5/26/2016,61.07730355,714.91,68.70556837,62.6470535,85.0251261
5/27/2016,61.0583148,712.24,68.59118618,63.03239598,85.22395992
5/31/2016,61.45707848,722.79,69.11543788,62.87825899,84.28660051
6/1/2016,61.60898846,719.44,68.8866735,63.28286859,84.4949026
6/2/2016,61.40960662,728.24,70.17347313,63.39847133,83.82265494
6/3/2016,62.4824708,725.54,71.5269957,62.27134458,83.67116251
6/6/2016,62.3780327,726.73,72.84239088,62.88789255,84.58958537
6/7/2016,62.51095392,723.74,73.21413299,62.67595418,85.88673929
6/8/2016,62.85275136,726.64,74.45327338,62.85899186,85.96248551
6/9/2016,63.57432373,727.65,73.54774771,62.37731376,85.84886619
6/10/2016,63.46988563,717.91,72.47064876,61.50065962,85.19555508
6/13/2016,63.18505443,715.24,71.70810083,60.95154659,85.77311997
6/14/2016,63.45089688,719.3,71.35542242,59.80515272,85.62162754
6/15/2016,62.89072885,714.26,71.55559125,59.69918354,85.36598407
6/16/2016,63.49836875,717.51,71.47933646,59.94002258,86.36962141
6/17/2016,63.81168307,706.39,72.37533027,59.99782396,85.89620757
6/20/2016,63.41291939,714.01,72.85192273,60.08452601,86.27493865
6/21/2016,63.39393064,715.82,72.90911382,60.64327261,86.663138
6/22/2016,63.13758256,710.6,72.85192273,60.41206712,86.32228003
6/23/2016,63.22303192,722.08,74.55812372,61.70296443,86.91878147
6/24/2016,63.85915493,698.96,69.61109403,57.41602935,84.63692675
6/27/2016,64.89404162,691.36,68.03833893,55.49895052,84.13510808
6/28/2016,65.16937845,707.95,69.12496973,57.33896085,86.07610483
6/29/2016,65.24533344,715.6,70.75491592,58.95739926,87.54368774
6/30/2016,66.54606258,715.62,72.26094808,59.86295409,88.75562718
7/1/2016,66.59353445,725.68,72.87098643,59.47761161,88.85030995
7/5/2016,67.22965746,728.1,70.89789366,57.81736486,88.07391125
7/6/2016,67.66639863,737.61,71.32682687,58.43874376,89.08701687
7/7/2016,66.72645567,736.57,71.53652755,58.81739653,88.01710159
7/8/2016,67.13471373,745.81,73.74791654,60.03102719,88.56626164
7/11/2016,67.12521935,753.78,74.15778605,60.45822519,88.89765133
7/12/2016,66.06184954,748.21,76.06415588,61.3611664,89.90128868
7/13/2016,66.4701076,742.63,75.95930554,61.32233022,89.83501074
7/14/2016,65.87196208,741.2,76.31198395,62.25439857,89.90128868
7/15/2016,66.11881578,735.44,76.9220223,62.31265284,90.06224939
7/18/2016,66.41314136,736.07,76.81717196,62.09905385,89.77820108
7/19/2016,66.24224264,739.95,76.74018156,62.00196339,89.44681139
7/20/2016,65.84347896,745.72,76.69206256,62.06992671,88.93552444
7/21/2016,65.91943394,744.43,77.00002416,61.83690962,88.85977823
7/22/2016,66.51757946,744.86,76.39372475,62.17672621,89.01127065
7/25/2016,66.24224264,739.61,75.72968255,62.01167244,87.29751255
7/26/2016,66.21375952,735.59,79.63694537,62.26410762,86.663138
7/27/2016,65.37825466,736.67,80.93615837,62.45828852,86.07610483
7/28/2016,65.4352209,752.61,79.80054997,62.23498048,85.40385718
7/29/2016,65.79600709,758.81,79.64656917,62.10876289,84.22032257
8/1/2016,65.80550146,767.74,78.86704137,61.94370912,81.29462502
8/2/2016,65.52067026,760.58,78.18375156,61.79807344,82.41188169
8/3/2016,64.98898536,754.64,78.94403177,62.77868702,82.83795415
8/4/2016,65.16937845,760.77,78.69381296,62.68159656,82.82848587
8/5/2016,64.41932296,765.98,79.45409317,64.37097045,82.90423209
8/8/2016,64.28640173,766.56,80.30098757,64.17678954,83.8794646
8/9/2016,64.51616698,768.31,79.71393577,63.9534815,83.98361565
8/10/2016,64.67891736,768.56,79.54070737,63.38064783,82.52550101
8/11/2016,64.8320942,771.24,80.10851157,63.55541064,82.82156519
8/12/2016,64.66934381,772.56,79.87754037,63.41948401,83.90076686
8/15/2016,63.68326796,768.49,80.98427738,63.80784582,83.86256503
8/16/2016,62.87908959,764.04,81.11901058,63.79813678,83.96762006
8/17/2016,63.66412085,764.63,81.23449618,63.97289959,84.14907874
8/18/2016,64.52574053,764.46,80.24324477,64.03115386,84.91311532
8/19/2016,63.53966468,757.31,80.68593957,63.94377246,83.85301457
8/22/2016,63.68326796,759.48,80.44534457,63.88551818,84.03447326
8/23/2016,63.45350271,762.45,80.84954417,63.85639105,83.77661091
8/24/2016,63.51094402,757.25,80.02189737,64.03115386,84.06312463
8/25/2016,63.53966468,759.22,79.72355957,64.14766241,83.52829902
8/26/2016,61.93130794,769,79.55033117,64.29329809,83.34684034
8/29/2016,62.40041199,771.29,79.97377837,65.0020584,83.8912164
8/30/2016,61.57708651,767.58,79.37710277,65.53605589,83.58560177
8/31/2016,61.81642531,769.16,78.86704137,65.53605589,83.22268439
9/1/2016,61.66324848,770.62,78.38585136,65.25449357,82.93617067
9/2/2016,62.4578533,772.44,78.61682256,65.52634684,83.49009719
9/6/2016,63.22373746,788.87,78.99215077,65.47780162,84.58839978
9/7/2016,63.23331101,784.48,80.57045397,65.20594835,84.27323469
9/8/2016,63.28117877,784.06,80.39722557,65.29332975,85.04682172
9/9/2016,60.99309984,760.14,77.75068056,64.71078704,82.93617067
9/12/2016,61.95045504,771.49,78.83816997,65.10885789,83.36594125
9/13/2016,61.08883536,761.01,77.21174776,64.59427849,81.37944614
9/14/2016,61.28987995,761.09,77.97202796,64.4680609,80.79686825
9/15/2016,61.55793941,769.69,78.94403177,64.70107799,81.2552902
9/16/2016,62.04619056,778.52,78.96327937,63.90493627,80.25249219
9/19/2016,62.63017723,775.1,78.79967476,64.26417095,80.06148305
9/20/2016,62.2376616,780.22,78.62644636,64.52631517,78.82947406
9/21/2016,63.36734074,789.74,80.32985897,64.8952589,79.55530881
9/22/2016,63.75985637,804.7,80.35873037,65.42925639,79.78451979
9/23/2016,63.81729768,805.75,79.33860757,65.29332975,79.69856567
9/26/2016,63.53009112,799.16,79.27124097,63.86610009,79.32609784
9/27/2016,62.70676565,816.11,79.76205477,64.42922472,79.49800607
9/28/2016,62.57273592,828.72,83.33248459,64.76904131,82.99347342
9/29/2016,61.74941045,829.05,84.17937899,63.7398825,82.5732533
9/30/2016,61.47177744,837.31,85.430473,64.65253276,83.35639079
10/3/2016,60.8016288,836.74,84.95890679,64.5748604,83.13673028
10/4/2016,59.52834638,834.03,84.21787419,65.12827598,82.3726937
10/5/2016,59.52834638,844.36,86.05602,66.19418921,83.08897799
10/6/2016,59.59536125,841.66,85.9309106,66.37021158,83.12717982
10/7/2016,59.15497786,839.43,85.14175899,66.60490807,82.8406661
10/10/2016,59.55706704,841.71,84.90116399,67.12319615,84.46424383
10/11/2016,58.72416802,831,84.17937899,66.80048848,83.79571183
10/12/2016,59.35602245,834.09,84.28524079,66.62446611,83.21313393
10/13/2016,59.8634207,829.28,83.69818899,66.24308431,82.66875787
10/14/2016,59.64322901,822.96,84.37185499,66.02794586,82.64965696
10/17/2016,60.28465699,812.95,84.00615059,65.68568015,82.64965696
10/18/2016,60.66759907,817.65,83.93878399,66.20396823,82.86931747
10/19/2016,60.49527514,817.69,84.68944039,66.83960456,83.25133576
10/20/2016,60.22721568,810.32,84.11201239,66.75159337,83.28953759
10/21/2016,59.81555294,818.99,83.82073219,66.97651084,82.72606062
10/24/2016,60.34209831,838.09,83.49061463,67.34811362,83.00302388
10/25/2016,60.75376104,835.18,82.02450429,67.27966048,82.82156519
10/26/2016,60.82077591,822.59,81.68467739,67.60236815,83.17493211
10/27/2016,60.49527514,818.36,80.59723131,67.70015835,83.01257433
10/28/2016,60.70589328,776.32,81.44194389,67.58281011,80.96877648
10/31/2016,62.07491122,789.82,81.03415161,67.72949542,79.57440973
11/1/2016,60.67717263,785.41,79.84961213,67.44590382,79.88957482
11/2/2016,59.94000912,765.56,78.75245671,67.16231223,79.69856567
11/3/2016,60.23678923,767.03,78.90780615,66.86894162,79.89912527
11/4/2016,59.73896453,755.05,79.91757751,66.26264235,79.81317116
11/7/2016,60.5431429,784.93,81.31572247,68.33579468,81.60865712
11/8/2016,61.09840891,787.75,82.21869109,68.48247999,82.19123501
11/9/2016,59.18515809,771.88,88.54918077,71.63132456,83.09687047
11/10/2016,57.72606276,742.38,90.73378227,74.9561915,83.86762405
11/11/2016,57.96763484,739.01,90.30657131,74.99530759,82.53807412
11/14/2016,56.7404487,719.07,91.43285475,77.75299134,82.16233175
11/15/2016,57.45550204,743.24,91.69500693,77.60630604,83.64603239
11/16/2016,57.00134654,746.49,90.63668887,75.68961804,82.61514948
11/17/2016,56.87572906,756.4,90.08325649,76.2959173,82.11415965
11/18/2016,56.46988798,760.16,89.65604553,75.99276767,82.16233175
11/21/2016,57.32022168,780,90.19976857,76.32525436,83.32809654
11/22/2016,57.17527843,785.33,90.89884105,76.79464734,83.51115052
11/23/2016,56.83707753,780.12,93.38443209,77.11735502,83.74237659
11/25/2016,57.706737,780.37,93.02518651,77.08801796,83.93506499
11/28/2016,58.84695719,766.77,92.14163657,76.58928791,83.3088277
11/29/2016,59.20448385,762.52,91.30663333,77.17602914,82.75966578
11/30/2016,57.05932384,750.57,92.78245301,78.39840669,84.10848454
12/1/2016,56.19932726,743.65,93.44268813,79.982608,84.05067802
12/2/2016,56.72112294,740.34,92.37466073,79.79680661,83.85798963
12/5/2016,57.20426708,759.36,91.70471627,81.420124,84.2819041
12/6/2016,57.46516492,764.72,92.45233545,81.84062188,84.35897946
12/7/2016,58.21886979,770.42,94.50100619,82.21222465,84.85033487
12/8/2016,58.15122961,767.33,93.47181615,83.2390218,85.09119536
12/9/2016,58.93392313,768.66,92.75332499,83.60084555,85.7463359
12/12/2016,59.8615599,760.12,92.31640469,82.85764,87.65395102
12/13/2016,60.595939,774.34,93.22908265,82.88697706,89.19545818
12/14/2016,59.61998782,768.82,91.01535313,82.85764,87.26857423
12/15/2016,60.01616602,761,91.78239099,84.0995756,87.56724124
12/16/2016,60.69256783,757.77,89.88906969,83.06299943,87.84663941
12/19/2016,60.81818531,766,90.01529111,83.54217143,87.11442351
12/20/2016,61.07908315,771.22,91.59791353,84.61786368,87.12405793
12/21/2016,60.68290495,770.6,91.09302785,84.83300213,86.97954163
12/22/2016,61.1080718,766.34,91.38430805,84.96990841,87.5479724
12/23/2016,61.04043162,760.59,91.57849485,85.12637274,87.39382168
12/27/2016,61.00178008,771.4,91.80180967,85.2046049,87.43235936
12/28/2016,60.28672675,772.13,90.44250207,84.58852662,86.99881047
12/29/2016,61.14672333,765.15,90.57843283,83.99200637,87.04698257
12/30/2016,60.83751107,749.87,90.04441913,84.38316719,86.96027279
1/3/2017,60.64425341,753.67,91.25808663,85.30239511,87.56724124
1/4/2017,60.73121936,757.18,90.85029435,85.45885943,86.60379926
1/5/2017,61.05975738,780.45,90.29686197,84.67221707,85.31278701
1/6/2017,61.01144297,795.99,90.33569933,84.6820501,85.26461491
1/9/2017,60.20942368,796.92,89.68517355,84.74104828,83.85798963
1/10/2017,60.02582891,795.9,91.10273719,84.98687402,82.78856904
1/11/2017,61.0500945,799.02,91.89890307,85.62602094,83.63639797
1/12/2017,61.15638621,813.64,91.25808663,84.80004646,83.18358025
1/13/2017,61.09840891,817.14,91.73384429,85.25236581,83.19321467
1/17/2017,61.65885612,809.72,90.85029435,82.15496152,84.16629106
1/18/2017,61.32065522,807.48,91.36488937,82.53844967,83.12577373
1/19/2017,60.58627612,809.04,91.41383659,81.90913578,81.63243866
1/20/2017,60.78919666,808.33,92.58856998,82.27295787,82.75003136
1/23/2017,60.595939,817.88,92.47109664,82.31228999,81.86366474
1/24/2017,60.66357918,822.44,94.21361784,83.30542597,81.97927778
1/25/2017,60.42200711,836.52,96.08340181,84.59355284,82.22013827
1/26/2017,60.52829882,839.15,95.17298344,85.30153096,82.47063318
1/27/2017,60.84717396,835.77,96.90571519,85.47852549,82.38392341
1/30/2017,61.07908315,830.38,94.75203731,84.59355284,81.75768612
1/31/2017,61.9004282,823.48,93.64583003,83.21692871,80.8231474
2/1/2017,60.96312855,832.35,93.10741056,83.53158565,79.90787753
2/2/2017,61.62986748,839.95,91.79562494,83.17759659,80.39923293
2/3/2017,61.87143955,810.2,91.31594214,85.72435123,80.48594271
2/6/2017,61.66851901,807.64,90.9145749,85.32119702,80.26435106
2/7/2017,61.77481072,812.5,91.34531048,85.27203187,80.46667387
2/8/2017,62.21930334,819.71,90.95373268,84.52472163,79.94170101
2/9/2017,61.84871814,821.36,91.9816244,85.74401729,80.2949044
2/10/2017,62.36558696,827.46,94.28214395,85.5473567,80.96206636
2/13/2017,62.20955109,836.53,96.42603239,86.67815509,81.43300422
2/14/2017,61.70243452,836.39,96.02466515,88.06461225,81.25640252
2/15/2017,61.721939,842.7,96.93508352,89.07741429,81.5899835
2/16/2017,62.12178092,844.14,96.19108571,89.01841611,80.74621985
2/17/2017,62.52162284,845.07,96.76866296,88.72342523,80.21641476
2/21/2017,63.15551856,856.44,96.03445459,89.49040153,80.34396043
2/22/2017,63.69189186,855.61,96.13234904,89.53956668,79.40208472
2/23/2017,64.3745488,852.19,93.53814614,89.60839788,80.23603717
2/24/2017,65.48630437,845.24,93.46962002,88.82175552,79.5492528
2/27/2017,65.04745349,848.64,95.38835123,88.92008582,80.00056824
2/28/2017,65.31076402,845.04,94.62477452,89.10691338,79.78472172
3/1/2017,64.48182346,853.08,96.50434795,92.03715617,81.45262663
3/2/2017,64.85240865,848.91,92.37320219,90.60153386,81.72734038
3/3/2017,64.87191313,849.88,93.11720001,91.25051381,80.90319913
3/6/2017,64.70612502,846.61,93.64583003,90.38520722,81.26621373
3/7/2017,64.59885036,846.02,93.91014504,89.88372271,80.96206636
3/8/2017,63.53585599,850.5,91.26699492,89.68706212,79.50019677
3/9/2017,63.23353649,853,89.46573705,90.04105118,80.12811391
3/10/2017,63.77966204,852.46,90.36636599,89.75589333,80.06924668
3/13/2017,64.17950396,854.59,90.68941767,89.83455756,79.88283378
3/14/2017,64.15999947,852.53,89.92584096,89.98205301,79.46095195
3/15/2017,65.027949,852.97,91.3942577,90.19837966,80.45188369
3/16/2017,64.3745488,853.42,90.89499601,90.10988239,80.52056212
3/17/2017,64.82315192,852.31,90.95373268,89.16591156,80.45188369
3/20/2017,64.4915757,856.97,93.39130446,88.52676464,80.45188369
3/21/2017,65.32051626,843.2,90.48383932,85.93084485,80.2850932
3/22/2017,65.76911939,848.06,90.48383932,86.06850726,80.21641476
3/23/2017,65.77887163,847.38,90.28805043,85.93084485,80.31452681
3/24/2017,66.11044786,845.61,90.20973487,85.83251455,79.69642088
3/27/2017,66.01292544,846.82,89.58321039,85.78334941,79.71604329
3/28/2017,66.15920906,856,90.99289046,87.12064142,80.2949044
3/29/2017,65.72035818,874.32,90.90478546,86.79615145,80.4715061
3/30/2017,65.49605662,876.34,91.25720547,87.54346169,82.11978859
3/31/2017,65.46679989,886.54,90.80689101,86.37333118,80.46169489
4/3/2017,65.48630437,891.51,90.32720821,86.05867423,80.52056212
4/4/2017,65.62283576,906.83,92.14804496,86.34383209,80.81489828
4/5/2017,66.14945682,909.28,92.25572885,85.23622595,80.97187757
4/6/2017,65.94465974,898.28,93.80246115,85.52301683,81.44281542
4/7/2017,65.65209249,894.88,93.5087778,85.22633661,81.19753529
4/10/2017,65.82763284,907.04,95.09466788,84.92965639,81.56054989
4/11/2017,65.72035818,902.36,95.0555101,84.78131629,81.27602493
4/12/2017,66.11044786,896.23,92.86267444,84.45496805,81.4035706
4/13/2017,65.86664181,884.67,91.13973213,83.466034,80.14773632
4/17/2017,66.06168665,901.99,92.1578344,84.90987771,80.03981306
4/18/2017,66.29574045,903.78,92.40257053,84.21762388,79.51981918
4/19/2017,66.06168665,899.2,91.5019416,83.52537004,78.97039168
4/20/2017,65.76911939,902.06,93.4206728,84.60330816,79.48057436
4/21/2017,66.17871355,898.53,93.08512422,83.58470608,79.16661579
4/24/2017,66.28598821,907.41,95.54252412,86.53172956,79.57868641
4/25/2017,66.17871355,907.62,103.0528909,87.28331944,80.18698114
4/26/2017,66.01292544,909.29,103.2897487,87.45143823,79.86321137
4/27/2017,66.41276735,918.76,101.3356717,86.6405123,79.72585449
4/28/2017,66.14945682,924.99,100.9211705,86.03726253,80.1084915
5/1/2017,65.79837611,948.43,100.6645745,86.09659858,80.51075092
5/2/2017,66.32499718,946.68,100.1809898,85.54279551,80.50093971
5/3/2017,66.21772252,941.03,100.210597,86.03726253,81.13866806
5/4/2017,66.33474942,937.53,98.08874572,86.13615594,80.09868029
5/5/2017,66.71508685,934.15,98.33547261,86.03726253,80.4715061
